"","id","name","screen_name","Potential_Climate_Denial"
"1943",857973077673684992,"Ed Markey","SenMarkey","0"
"1944",848895182003163136,"Rep. Ted Deutch","RepTedDeutch","0"
"1945",857005524965097472,"Rep. Shea-Porter","RepSheaPorter","0"
"1946",858353107109064704,"Rep. Nydia Velazquez","NydiaVelazquez","0"
"1947",846023682875183104,"Ed Markey","SenMarkey","0"
"1948",847618449895337984,"Rep. Derek Kilmer","RepDerekKilmer","0"
"1949",855602754177204224,"Adam Schiff","RepAdamSchiff","0"
"1950",857697130726793216,"Bernie Sanders","SenSanders","0"
"1951",858055133632102400,"Rep. Don Beyer","RepDonBeyer","0"
"1952",858414051277275136,"Gina Raimondo","GinaRaimondo","0"
"1953",846790192220508160,"Rep. Don Beyer","RepDonBeyer","0"
"1954",846799897143603200,"Jerry Brown","JerryBrownGov","0"
"1955",847079027655561216,"Dina Titus","repdinatitus","0"
"1956",847088281716244480,"Dina Titus","repdinatitus","0"
"1957",847100318424993792,"Rep. Don Beyer","RepDonBeyer","0"
"1958",847482749011275776,"Rep. Lois Frankel","RepLoisFrankel","0"
"1959",851897526945034240,"Rep. Brad Schneider","RepSchneider","0"
"1960",853636943120388096,"Rep. Ted Deutch","RepTedDeutch","0"
"1961",855810389975724032,"Albio Sires","RepSires","0"
"1962",855921464079405056,"Brian Schatz","brianschatz","0"
"1963",857388670663483392,"Sheldon Whitehouse","SenWhitehouse","0"
"1964",857636718559756288,"Sheldon Whitehouse","SenWhitehouse","0"
"1965",858821062867513344,"Lloyd Doggett","RepLloydDoggett","0"
"1966",863492945210519552,"Brian Schatz","brianschatz","0"
"1967",858345544573431808,"Senator Tom Carper","SenatorCarper","0"
"1968",847838987851108352,"Niki Tsongas","nikiinthehouse","0"
"1969",855780789669302272,"D. Wasserman Schultz","RepDWStweets","1"
"1970",857349054153535488,"Sheldon Whitehouse","SenWhitehouse","1"
"1971",860162171480788992,"Governor John Carney","JohnCarneyDE","1"
"1972",844584754209062912,"Senator Ben Cardin","SenatorCardin","0"
"1973",846481967789080576,"Martin Heinrich","MartinHeinrich","0"
"1974",846796083900698624,"Senator Bob Casey","SenBobCasey","0"
"1975",847113653962858496,"Bernie Sanders","SenSanders","0"
"1976",854337086920343552,"Amy Klobuchar","amyklobuchar","0"
"1977",855523402299453440,"Rep. Brad Schneider","RepSchneider","0"
"1978",855854989822111744,"Kirsten Gillibrand","SenGillibrand","0"
"1979",857622258881359872,"Bernie Sanders","SenSanders","0"
"1980",857695692718043136,"Rep. Don Beyer","RepDonBeyer","0"
"1981",857712210012798976,"Rep. Donald McEachin","RepMcEachin","0"
"1982",858365941624827904,"Sheldon Whitehouse","SenWhitehouse","0"
"1983",859435317316767744,"Rep. Donald McEachin","RepMcEachin","0"
"1984",845352270929780736,"Sen. Patrick Leahy","SenatorLeahy","0"
"1985",846798158860554240,"Sen. Maggie Hassan","SenatorHassan","0"
"1986",847215411313721344,"Ed Markey","SenMarkey","0"
"1987",855815469739192320,"Nanette D. Barragán","RepBarragan","0"
"1988",858320881940127744,"Andrew Cuomo","NYGovCuomo","0"
"1989",858424248305672192,"Gerry Connolly","GerryConnolly","0"
"1990",859822643398270976,"Andrew Cuomo","NYGovCuomo","0"
"1991",846800746536488960,"Senator Dick Durbin","SenatorDurbin","0"
"1992",846820594142380032,"Suzanne Bonamici","RepBonamici","0"
"1993",847192393048842240,"Senator Patty Murray","PattyMurray","0"
"1994",847455550619082752,"US Rep Kathy Castor","USRepKCastor","0"
"1995",847479829599408128,"US Rep. Al Lawson Jr","RepAlLawsonJr","0"
"1996",858331652057071616,"Tom Udall","SenatorTomUdall","0"
"1997",858826123391766528,"Andrew Cuomo","NYGovCuomo","0"
"1998",859136607034716160,"Rep. Don Beyer","RepDonBeyer","0"
"1999",847196889393090560,"Rep. Frank Pallone","FrankPallone","0"
"2000",858354269845639168,"Rep. Nydia Velazquez","NydiaVelazquez","0"
"2001",858399194956144640,"Sen. Jeanne Shaheen","SenatorShaheen","0"
"2002",867508033060040704,"Sheldon Whitehouse","SenWhitehouse","0"
"2003",869953164367343616,"Elizabeth Warren","SenWarren","0"
"2004",870057304414146560,"Rep. Donald McEachin","RepMcEachin","0"
"2005",870277506326306816,"Rep. Ro Khanna","RepRoKhanna","0"
"2006",870651796045406208,"Gina Raimondo","GinaRaimondo","0"
"2007",870714364327673856,"John Conyers, Jr.","RepJohnConyers","0"
"2008",870281188409266176,"Ed Markey","SenMarkey","0"
"2009",870318456733917184,"Sen Dianne Feinstein","SenFeinstein","0"
"2010",869935747947798528,"Jim McGovern","RepMcGovern","1"
"2011",870372168630239232,"Rep. Dan Kildee","RepDanKildee","0"
"2012",870658769436508160,"Rep. Bill Flores","RepBillFlores","0"
"2013",871797419771658240,"Rep. Jimmy Panetta","RepJimmyPanetta","0"
"2014",872108007085285376,"Governor Kate Brown","OregonGovBrown","0"
"2015",870040584261701632,"Rep. Donald McEachin","RepMcEachin","0"
"2016",870280820631752704,"Rep. Nydia Velazquez","NydiaVelazquez","0"
"2017",870797835767349248,"Senator Dick Durbin","SenatorDurbin","1"
"2018",868132597838348288,"Sheldon Whitehouse","SenWhitehouse","1"
"2019",870370417407557632,"Elizabeth Esty","RepEsty","1"
"2020",871815919668002816,"Mike Thompson","RepThompson","0"
"2021",870367081115652096,"Pramila Jayapal","PramilaJayapal","0"
"2022",870376442890252288,"Rep. Don Beyer","RepDonBeyer","0"
"2023",870421235875934208,"Mark DeSaulnier","RepDeSaulnier","0"
"2024",8.70431469617e+17,"Rep. Bradley Byrne","RepByrne","0"
"2025",870709105928749056,"Rep. Nydia Velazquez","NydiaVelazquez","0"
"2026",871604315491672064,"Rep. Rick Larsen","RepRickLarsen","0"
"2027",867507716268445696,"Sheldon Whitehouse","SenWhitehouse","0"
"2028",869950623596367872,"Dave Loebsack","daveloebsack","0"
"2029",870367805794906112,"Rep. Nydia Velazquez","NydiaVelazquez","0"
"2030",870638189500813312,"US Rep Brendan Boyle","RepBrendanBoyle","0"
"2031",870707309856477184,"Rep. Don Beyer","RepDonBeyer","0"
"2032",868478360334282752,"Gerry Connolly","GerryConnolly","0"
"2033",870365738573418496,"US Rep. Rick Nolan","USRepRickNolan","0"
"2034",870368199459708928,"Denny Heck","RepDennyHeck","0"
"2035",870471170285502464,"Rep. Tulsi Gabbard","TulsiPress","0"
"2036",870784596262236160,"Rep. Joe Courtney","RepJoeCourtney","0"
"2037",871828213739204608,"Amy Klobuchar","amyklobuchar","0"
"2038",868614413254762496,"Brian Schatz","brianschatz","0"
"2039",870053528752074752,"Rep. Donald McEachin","RepMcEachin","0"
"2040",870410185558421504,"Rep. Donald McEachin","RepMcEachin","0"
"2041",869964176084660224,"Martin Heinrich","MartinHeinrich","0"
"2042",869972511986995200,"Senator Gary Peters","SenGaryPeters","0"
"2043",869972649069473792,"Senator Gary Peters","SenGaryPeters","0"
"2044",870374988850884608,"Sen. Al Franken","SenFranken","0"
"2045",871835974124306432,"Steny Hoyer","WhipHoyer","0"
"2046",869971367927533568,"Andrew Cuomo","NYGovCuomo","0"
"2047",870073862653923328,"Raul M. Grijalva","RepRaulGrijalva","0"
"2048",870338133656784896,"Senator Tom Carper","SenatorCarper","0"
"2049",871785499295404032,"Gerry Connolly","GerryConnolly","0"
"2050",869984853659455488,"Rep. Joe Kennedy III","RepJoeKennedy","0"
"2051",870433437433319424,"Rep. Rick Larsen","RepRickLarsen","0"
"2052",870437828202602496,"Rep Frederica Wilson","RepWilson","0"
"2053",866695472681029632,"Rep. Ted Deutch","RepTedDeutch","0"
"2054",870328914899607552,"Pramila Jayapal","PramilaJayapal","0"
"2055",870348157296586752,"Brian Schatz","brianschatz","0"
"2056",870378301503754240,"D. Wasserman Schultz","RepDWStweets","0"
"2057",870388109606871040,"Cory Booker","CoryBooker","0"
"2058",870689984801460224,"Sen. Lisa Murkowski","lisamurkowski","0"
"2059",871835336350945280,"Rep. Donald McEachin","RepMcEachin","0"
"2060",868130608765173760,"Rep. Ro Khanna","RepRoKhanna","0"
"2061",869961903895982080,"Sen. Tammy Baldwin","SenatorBaldwin","0"
"2062",867106928123678720,"Rep. Ruben J. Kihuen","RepKihuen","0"
"2063",869931946029264896,"Rep. Ted Deutch","RepTedDeutch","0"
"2064",870364615900901376,"Rep. Val Demings","RepValDemings","0"
"2065",870470925992550400,"Rep. Tulsi Gabbard","TulsiPress","0"
"2066",867405196242165760,"Raja Krishnamoorthi","CongressmanRaja","0"
"2067",870044719782526976,"Rep. Donald McEachin","RepMcEachin","0"
"2068",870347467484745728,"Senator Tom Carper","SenatorCarper","0"
"2069",870364975835095040,"Senator Bob Casey","SenBobCasey","0"
"2070",870373018857385984,"Steve Bullock","GovernorBullock","0"
"2071",871014613839523840,"Rep. Don Beyer","RepDonBeyer","0"
"2072",871796265519947776,"Pramila Jayapal","PramilaJayapal","0"
"2073",869926249321439232,"Kamala Harris","SenKamalaHarris","0"
"2074",870294050070507520,"Governor Tom Wolf","GovernorTomWolf","0"
"2075",870325123890458624,"Senator Patty Murray","PattyMurray","0"
"2076",870416764584284160,"Nancy Pelosi","NancyPelosi","0"
"2077",871817945055461376,"Rep. Susan Davis","RepSusanDavis","0"
"2078",869921682995150848,"Senator Tim Kaine","timkaine","0"
"2079",870364697962446848,"Andrew Cuomo","NYGovCuomo","0"
"2080",871810864130732032,"D. Wasserman Schultz","RepDWStweets","1"
"2081",871814732289892352,"Governor Mark Dayton","GovMarkDayton","1"
"2082",870287618214428672,"Rep. Brad Schneider","RepSchneider","1"
"2083",870387745931362304,"Rep Stephanie Murphy","RepStephMurphy","0"
"2084",870450481927204864,"Kathleen Rice","RepKathleenRice","0"
"2085",872129611186016256,"Paul Tonko","RepPaulTonko","0"
"2086",872129946889662464,"D. Wasserman Schultz","RepDWStweets","0"
"2087",870025158987272192,"Sherrod Brown","SenSherrodBrown","0"
"2088",870385500695257088,"Maxine Waters","MaxineWaters","0"
"2089",870683047812661248,"Rep Frederica Wilson","RepWilson","0"
"2090",870471395104485376,"Rep. Tulsi Gabbard","TulsiPress","0"
"2091",870699682258755584,"Rep. Don Beyer","RepDonBeyer","0"
"2092",870365165132423168,"Sen Dianne Feinstein","SenFeinstein","0"
"2093",871748449758203904,"Rep. Ro Khanna","RepRoKhanna","0"
"2094",868478927005765632,"Adam Schiff","RepAdamSchiff","0"
"2095",869977426637582336,"Rep. Ed Perlmutter","RepPerlmutter","0"
"2096",869966571736793088,"Senator Patty Murray","PattyMurray","0"
"2097",870373644425465856,"Rep. Don Beyer","RepDonBeyer","0"
"2098",871791193855852544,"Sen. Jeanne Shaheen","SenatorShaheen","0"
"2099",869949173063450624,"Bill Foster","RepBillFoster","0"
"2100",870367910442672128,"Governor Kate Brown","OregonGovBrown","0"
"2101",870426792175292416,"Mark DeSaulnier","RepDeSaulnier","0"
"2102",870501909819412480,"Rep. Keith Ellison","keithellison","0"
"2103",870698561003896832,"Rep. Don Beyer","RepDonBeyer","0"
"2104",867414764573601792,"Rep. Frank Pallone","FrankPallone","0"
"2105",867417121294348288,"Michael F. Bennet","SenBennetCO","0"
"2106",871806835640201216,"Rep. Ro Khanna","RepRoKhanna","0"
"2107",872116448373690368,"Rep. Don Beyer","RepDonBeyer","0"
"2108",867391722552250368,"Sen. Patrick Leahy","SenatorLeahy","0"
"2109",870017347221725184,"Jose E. Serrano","RepJoseSerrano","0"
"2110",870370585913765888,"Rep. Blunt Rochester","RepBRochester","0"
"2111",869980176893005824,"Sen. Al Franken","SenFranken","0"
"2112",872114611956338688,"Rep. Ro Khanna","RepRoKhanna","0"
"2113",866271649439547392,"Rep. Don Beyer","RepDonBeyer","0"
"2114",867416671211933696,"Jackie Speier","RepSpeier","0"
"2115",870378067528744960,"Barry Loudermilk","RepLoudermilk","0"
"2116",870458759885336576,"Brenda Lawrence","RepLawrence","0"
"2117",869915724860592128,"Rep. Ted Deutch","RepTedDeutch","0"
"2118",870364355736547328,"Senator Bob Casey","SenBobCasey","0"
"2119",870371261427453952,"Bill Nelson","SenBillNelson","0"
"2120",870407148345344000,"Governor Kate Brown","OregonGovBrown","0"
"2121",866762582895603712,"Sen Dianne Feinstein","SenFeinstein","0"
"2122",867393278861291520,"Senator Tom Carper","SenatorCarper","0"
"2123",870684040805863424,"Sheldon Whitehouse","SenWhitehouse","0"
"2124",869966686975348736,"Rosa DeLauro","rosadelauro","0"
"2125",870638673624264704,"Bernie Sanders","SenSanders","0"
"2126",870770091255676928,"Rep. Keith Ellison","keithellison","0"
"2127",870709099041742848,"Pramila Jayapal","PramilaJayapal","0"
"2128",870406903335145472,"Kamala Harris","SenKamalaHarris","0"
"2129",870702050690048000,"Rep. Don Beyer","RepDonBeyer","0"
"2130",870783704758706176,"Cory Booker","CoryBooker","0"
"2131",868903972110827520,"Kamala Harris","SenKamalaHarris","0"
"2132",870363933353422848,"Bernie Sanders","SenSanders","0"
"2133",867464169553055744,"Sheldon Whitehouse","SenWhitehouse","0"
"2134",869913288544579584,"Gerry Connolly","GerryConnolly","0"
"2135",869938122804613120,"David E. Price","RepDavidEPrice","0"
"2136",870394690213957632,"US Rep Kathy Castor","USRepKCastor","0"
"2137",870646819818176512,"Martin Heinrich","MartinHeinrich","0"
"2138",869993242942722048,"Rep. Don Beyer","RepDonBeyer","0"
"2139",870692633860907008,"Governor Dan Malloy","GovMalloyOffice","0"
"2140",871065466852315136,"Cory Booker","CoryBooker","0"
"2141",871109129493938176,"Rep. Joe Crowley","repjoecrowley","0"
"2142",867128549328769024,"Mike Doyle","USRepMikeDoyle","0"
"2143",868488810409201664,"Rep. Kurt Schrader","RepSchrader","0"
"2144",870364806636875776,"Jim Cooper","repjimcooper","0"
"2145",870369469641748480,"Senator Bob Casey","SenBobCasey","0"
"2146",866361650017964032,"Rep. Don Beyer","RepDonBeyer","0"
"2147",869948363453714432,"Senator Cortez Masto","SenCortezMasto","0"
"2148",869953082582585344,"Andrew Cuomo","NYGovCuomo","0"
"2149",870369182227070976,"Denny Heck","RepDennyHeck","1"
"2150",870375745578840064,"Senator Cortez Masto","SenCortezMasto","1"
"2151",870997122929352704,"Rep. Donald McEachin","RepMcEachin","1"
"2152",869648570768658432,"Ruben Gallego","RepRubenGallego","0"
"2153",869717675798351872,"Tammy Duckworth","SenDuckworth","0"
"2154",870069887233921024,"Andrew Cuomo","NYGovCuomo","0"
"2155",870706080464031744,"Rep. Don Beyer","RepDonBeyer","0"
"2156",871408457055952896,"Rep. Don Beyer","RepDonBeyer","0"
"2157",871840931263205376,"Dwight Evans","RepDwightEvans","0"
"2158",866076574940106752,"Rep. John Delaney","RepJohnDelaney","0"
"2159",870080596097347584,"Ed Markey","SenMarkey","0"
"2160",870696757637726208,"Rep. Don Beyer","RepDonBeyer","0"
"2161",870697758369357824,"Rep Frederica Wilson","RepWilson","0"
"2162",870388737791971328,"Sherrod Brown","SenSherrodBrown","0"
"2163",870402375093235712,"Alma S. Adams","RepAdams","0"
"2164",871506247962513408,"Sheldon Whitehouse","SenWhitehouse","0"
"2165",868465902773297152,"Rep. Jamie Raskin","RepRaskin","0"
"2166",869908067646922752,"Amy Klobuchar","amyklobuchar","0"
"2167",869915742543765504,"Gerry Connolly","GerryConnolly","0"
"2168",870377918186135552,"Joaquin Castro","JoaquinCastrotx","0"
"2169",869616982978703360,"Dwight Evans","RepDwightEvans","0"
"2170",869939838149066752,"Senator Tom Carper","SenatorCarper","0"
"2171",869966421513601024,"Rosa DeLauro","rosadelauro","0"
"2172",871822713844895744,"Sen. Al Franken","SenFranken","0"
